Y,X,BARRI,
41.3938922951844,2.16820398722205,"07"
41.3893472032418,2.15517267551246,"08"
41.3830594806701,2.14896939079111,"09"
41.3785125706462,2.15934148785388,"10"
41.3653891164093,2.15821109526862,"11"
41.3390818281692,2.14184739047185,"12"
41.3600107668284,2.13982724785569,"13"
41.3697769984722,2.14491694830793,"14"
41.3789990529318,2.1704374301403,"01"
41.3812920314947,2.17731171224648,"02"
41.3776836321953,2.19014838037792,"03"
41.3867946958746,2.18343061900418,"04"
41.3974058980167,2.18149891742019,"05"
41.4054528878517,2.17653513544672,"06"
41.3980115958457,2.12984343550713,"24"
41.4098012952185,2.13018254600173,"25"
41.4068983900857,2.1439149715259,"27"
41.3974516178842,2.14301041235886,"26"
41.4163261892588,2.14107750336224,"28"
41.4230528109383,2.14652186311908,"38"
41.4253834218268,2.1301612340138,"39"
41.4352665548618,2.13776097144644,"40"
41.4304171260315,2.14834464217634,"41"
41.4288649635772,2.15307633981154,"42"
41.4245821617591,2.16524149181692,"36"
41.4398904970344,2.15193005935826,"43"
41.4285913589532,2.17409213984817,"44"
41.4348670844389,2.17878529784482,"45"
41.4322980974491,2.1689287084102,"46"
41.4182335806861,2.14773639508103,"29"
41.4124313551575,2.15435579819859,"30"
41.4031118332255,2.15688100120319,"31"
41.4063032741941,2.16501295370047,"32"
41.4117131225578,2.16785089889991,"33"
41.418819868153,2.17362601503213,"35"
41.4167603624773,2.16238655396766,"34"
41.421746723314,2.15594700438777,"37"
41.3753052023228,2.14425513389781,"15"
41.369065870882,2.1364344900878,"16"
41.3746485715686,2.1277223117369,"17"
41.3774647611155,2.13634931459741,"18"
41.3869244001576,2.13468743257302,"19"
41.3811936283941,2.11739942179955,"20"
41.3910419595321,2.11018956563203,"21"
41.4194976655784,2.08945257339748,"22"
41.4026541255195,2.11618796312143,"23"
41.4450329909839,2.16345042524032,"49"
41.4480447050433,2.17516322005274,"50"
41.4506079060066,2.18489045053636,"53"
41.4547824603573,2.17406522920364,"54"
41.4612077364467,2.17484765023219,"55"
41.4634574620307,2.18408245578201,"56"
41.399986587118,2.20239448322456,"68"
41.4052762672387,2.21294616022098,"69"
41.4133188219144,2.21678731560961,"70"
41.4111231757404,2.20262965976763,"71"
41.416861886072,2.19800644265532,"72"
41.423947239365,2.20306084427352,"73"
41.451661321142,2.19289088135441,"57"
41.4458146734734,2.19899775842407,"58"
41.4369665958188,2.20188219981613,"59"
41.4369384203085,2.19023293305931,"60"
41.4232637623357,2.1902413234256,"61"
41.4245788563833,2.18083578439351,"62"
41.4180003577193,2.18594837935315,"63"
41.4120106163224,2.18246118553866,"64"
41.4098058884566,2.1900203406345,"65"
41.3986132201153,2.19024971446293,"66"
41.3907323471478,2.19662939645206,"67"
41.4348421203824,2.16645013208173,"47"
41.4388101931711,2.16891116868653,"48"
41.4426938575481,2.17562281765313,"51"
41.4426582567835,2.18195994886479,"52"
